fips,name,state,state_full,twitter,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,user_id,tweet,date,time,link,year,month,day
27161,Waseca County,MN,Minnesota,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
27163,Washington County,MN,Minnesota,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
27165,Watonwan County,MN,Minnesota,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27167,Wilkin County,MN,Minnesota,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
27169,Winona County,MN,Minnesota,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27171,Wright County,MN,Minnesota,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27173,Yellow Medicine County,MN,Minnesota,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28001,Adams County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28003,Alcorn County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28005,Amite County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28007,Attala County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28009,Benton County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28011,Bolivar County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28013,Calhoun County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28015,Carroll County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28017,Chickasaw County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28019,Choctaw County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28021,Claiborne County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28023,Clarke County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28025,Clay County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28027,Coahoma County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28029,Copiah County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28031,Covington County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28033,DeSoto County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28035,Forrest County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28037,Franklin County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28039,George County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28041,Greene County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28043,Grenada County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28045,Hancock County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28047,Harrison County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28049,Hinds County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28051,Holmes County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28053,Humphreys County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28055,Issaquena County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28057,Itawamba County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28059,Jackson County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28061,Jasper County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28063,Jefferson County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28065,Jefferson Davis County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28067,Jones County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28069,Kemper County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28071,Lafayette County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28073,Lamar County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28075,Lauderdale County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28077,Lawrence County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28079,Leake County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28081,Lee County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28083,Leflore County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28085,Lincoln County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28087,Lowndes County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28089,Madison County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28091,Marion County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28093,Marshall County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28095,Monroe County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28097,Montgomery County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28099,Neshoba County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28101,Newton County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28103,Noxubee County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28105,Oktibbeha County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28107,Panola County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28109,Pearl River County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28111,Perry County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28113,Pike County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28115,Pontotoc County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28117,Prentiss County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28119,Quitman County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28121,Rankin County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28123,Scott County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Sharkey County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28127,Simpson County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28129,Smith County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28131,Stone County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28133,Sunflower County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28135,Tallahatchie County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28137,Tate County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28139,Tippah County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28141,Tishomingo County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28143,Tunica County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28145,Union County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28147,Walthall County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28149,Warren County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28151,Washington County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28153,Wayne County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28155,Webster County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28157,Wilkinson County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28159,Winston County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28161,Yalobusha County,MS,Mississippi,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
28163,Yazoo County,MS,Mississippi,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29001,Adair County,MO,Missouri,adair_health,1,NA,Yes,No,1,NA,NA,NA,1.24E+18,https://t.co/Y23WJ3siX0,7/30/2020,12:33:28,https://twitter.com/adair_health/status/1288875365977468931,2020,7,30
29003,Andrew County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29005,Atchison County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29007,Audrain County,MO,Missouri,my_achd,1,NA,Yes,No,1,NA,NA,NA,1.42E+18,"Pins are only available to citizens of Audrain County, MO.",7/26/2021,15:43:06,https://twitter.com/My_ACHD/status/1419745111563513866,2021,7,26
29009,Barry County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29011,Barton County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29013,Bates County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29015,Benton County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29017,Bollinger County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29019,Boone County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29021,Buchanan County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29023,Butler County,MO,Missouri,butlercohealth,1,DoubleCheck,No,No,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29025,Caldwell County,MO,Missouri,county_caldwell,1,NA,Yes,No,1,NA,NA,NA,1.24E+18,"As of 4pm 3/24/2020, there are no reported positive cases of COVID19 in Caldwell County.  There is also no stay at home ordered for our county as of now.",3/24/2020,17:05:37,https://twitter.com/county_caldwell/status/1242558210927542272,2020,3,24
29027,Callaway County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29029,Camden County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29031,Cape Girardeau County,MO,Missouri,capecohealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,266130715,11/24/2021 @ 3PM: COVID-19 Update.  7-Day Positivity Rate = 10.3%.  https://t.co/IhElJLiqyW,11/24/2021,16:19:33,https://twitter.com/CapeCoHealth/status/1463618315239182340,2021,11,24
29033,Carroll County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29035,Carter County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29037,Cass County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29039,Cedar County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29041,Chariton County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29043,Christian County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29045,Clark County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29047,Clay County,MO,Missouri,claymohealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,132928701,Avoid a cold turkey. Always use a food thermometer to make sure your turkey is cooked to at least 165 degrees to kill germs that can cause food poisoning.  Learn more about safe meal prep:  https://t.co/OXxQ4B4Zza  https://t.co/HQPeFjuqYh,11/24/2021,13:41:01,https://twitter.com/claymohealth/status/1463578418440716293,2021,11,24
29049,Clinton County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29051,Cole County,MO,Missouri,healthiercole,1,NA,Yes,Yes,1,NA,NA,NA,1308220656,Are you pregnant and not sure how you are going to afford a crib for your baby? Maybe we can help! Call the Cole County Health Department at 636-2181 and ask for our nurse Jill to see if you qualify!  https://t.co/JOTyCveGMq,10/12/2021,16:37:02,https://twitter.com/Healthiercole/status/1448024936363302919,2021,10,12
29053,Cooper County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29055,Crawford County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29057,Dade County,MO,Missouri,dadehealthmo,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29059,Dallas County,MO,Missouri,dallascountyhe1,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29061,Daviess County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29063,DeKalb County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,Tri-County Health Department - Missouri,NA,NA,NA,NA,NA,NA,NA,NA
29065,Dent County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29067,Douglas County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29069,Dunklin County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29071,Franklin County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29073,Gasconade County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29075,Gentry County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,Tri-County Health Department - Missouri,NA,NA,NA,NA,NA,NA,NA,NA
29077,Greene County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29079,Grundy County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29081,Harrison County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29083,Henry County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29085,Hickory County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29087,Holt County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29089,Howard County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29091,Howell County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29093,Iron County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29095,Jackson County,MO,Missouri,jacksoncountyhd,1,NA,Yes,Yes,1,NA,NA,NA,3806820266,"Thanksgiving is almost here! 🦃  For those worried about preparing this special meal, @USDA has you covered. Their Meat and Poultry Hotline is available all week + on Thanksgiving Day to answer your questions. Here are some quick tips to stay #foodsafe:  https://t.co/QjM21SFdJr.  https://t.co/hnQqIOnef4",11/24/2021,13:05:51,https://twitter.com/JacksonCountyHD/status/1463569569860128779,2021,11,24
29097,Jasper County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29099,Jefferson County,MO,Missouri,jeffcohealthmo,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,334032791,Week 46 Respiratory Update: COVID County Status- RED This week is the first time we are utilizing our combined respiratory disease surveillance report. This report includes data on both influenza and COVID for Week 46.   Click the link for the full update:  https://t.co/9FxAdvQmmo  https://t.co/ClVuKYNlYB,11/24/2021,15:27:51,https://twitter.com/JeffCoHealthMO/status/1463605303061192717,2021,11,24
29101,Johnson County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29103,Knox County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29105,Laclede County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29107,Lafayette County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29109,Lawrence County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29111,Lewis County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29113,Lincoln County,MO,Missouri,lincolncountyhd,1,NA,Yes,Yes,1,NA,NA,NA,1325130608,Cooking for a group this week? Please be sure to keep hot foods at their proper temperature! Cooked foods should be held at or above 140 degrees.  https://t.co/0bNtuBF5Qu,11/24/2021,12:31:10,https://twitter.com/LincolnCountyHD/status/1463560839068536834,2021,11,24
29115,Linn County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29117,Livingston County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29119,McDonald County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29121,Macon County,MO,Missouri,maconhealthdept,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29123,Madison County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29125,Maries County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29127,Marion County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29129,Mercer County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29131,Miller County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29133,Mississippi County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29135,Moniteau County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29137,Monroe County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29139,Montgomery County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29141,Morgan County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29143,New Madrid County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29145,Newton County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29147,Nodaway County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29149,Oregon County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29151,Osage County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29153,Ozark County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29155,Pemiscot County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29157,Perry County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29159,Pettis County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29161,Phelps County,MO,Missouri,phelpshealth,1,DoubleCheck,No,No,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29163,Pike County,MO,Missouri,bgpchd,1,NA,Yes,Yes,1,NA,NA,NA,2614624728,Don't forget about our Annual Turkey Trot 5k Run/Walk happening Thanksgiving morning!  - Thanksgiving Morning: 11/25/2021 - Registration @ BG High School 7:00 am - Race Begins @ 8:00 am - $25 Per Person,11/19/2021,12:09:38,https://twitter.com/bgpchd/status/1461743482964430848,2021,11,19
29165,Platte County,MO,Missouri,plattehealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,21626834,"REMINDER: We will be closed Thursday, Nov. 25 and Friday, Nov 26 in observance of the Thanksgiving holiday. We will be back open Monday, Nov. 29.  https://t.co/UESmp6d0k8",11/23/2021,17:00:35,https://twitter.com/plattehealth/status/1463266253439655936,2021,11,23
29167,Polk County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29169,Pulaski County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29171,Putnam County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29173,Ralls County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29175,Randolph County,MO,Missouri,randolphchd,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29177,Ray County,MO,Missouri,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29179,Reynolds County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29181,Ripley County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
29183,St. Charles County,MO,Missouri,scchealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,46204875,Reminder:  All St. Charles County Public Health facilities and clinics — including the Pet Adoption Center and Recycle Works facilities — are closed Thurs through Sunday (11/25/21 through 11/28/21) for the Thanksgiving holiday.  https://t.co/gJv0O2oANF,11/24/2021,18:00:00,https://twitter.com/SCCHealth/status/1463643595223748612,2021,11,24
29185,St. Clair County,MO,Missouri,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
